id,BeatsPerMinute
617755,125.93295
617756,122.00971
617757,123.53054
617758,122.9253
617759,119.72271
617760,122.5303
617761,123.04831
617762,124.53971
617763,128.15015
617764,120.98387
617765,124.74714
617766,122.62926
617767,125.47224
617768,121.65996
617769,117.57748
617770,122.32236
617771,120.66391
617772,121.56082
617773,117.87549
617774,123.00658
617775,122.39412
617776,121.44876
617777,120.88535
617778,119.60464
617779,123.2221
617780,121.20456
617781,122.258446
617782,120.28552
617783,123.52555
617784,127.37281
617785,121.30609
617786,118.58982
617787,118.04154
617788,125.07761
617789,119.811295
617790,124.47399
617791,125.01862
617792,120.168945
617793,122.40035
617794,121.231316
617795,120.45439
617796,122.47504
617797,122.56381
617798,119.03043
617799,117.735374
617800,118.993004
617801,124.49316
617802,124.9304
617803,118.35383
617804,120.61342
617805,121.67355
617806,123.974915
617807,122.56235
617808,127.26548
617809,122.33226
617810,121.844025
617811,123.70305
617812,123.0873
617813,124.75546
617814,121.93948
617815,118.31551
617816,117.7553
617817,123.26087
617818,119.230354
617819,122.6894
617820,123.42075
617821,120.84916
617822,122.78968
617823,119.99868
617824,124.579216
617825,121.014114
617826,117.411385
617827,125.36273
617828,124.73484
617829,119.7958
617830,125.49255
617831,121.49952
617832,123.77718
617833,125.01844
617834,120.21006
617835,121.553986
617836,120.87367
617837,119.72689
617838,126.83024
617839,124.271645
617840,119.2683
617841,120.6229
617842,120.3947
617843,123.29217
617844,126.6741
617845,120.68405
617846,123.953316
617847,118.027916
617848,120.51474
617849,122.93203
617850,121.28957
617851,122.03637
617852,127.007385
617853,122.45002
617854,122.15506
617855,119.5556
617856,120.80641
617857,120.64066
617858,119.342064
617859,123.60443
617860,122.065544
617861,122.569336
617862,124.57403
617863,122.70492
617864,124.265526
617865,126.64791
617866,125.93799
617867,121.857735
617868,121.82506
617869,126.712654
617870,124.7139
617871,120.59031
617872,122.60228
617873,123.13017
617874,119.727036
617875,125.18571
617876,118.05193
617877,121.385666
617878,125.507614
617879,121.78216
617880,125.780174
617881,124.50435
617882,124.20367
617883,120.86824
617884,118.970184
617885,119.008675
617886,124.06028
617887,122.28592
617888,122.76931
617889,120.83016
617890,121.99125
617891,122.54038
617892,123.91085
617893,124.4402
617894,122.5611
617895,126.14017
617896,121.742096
617897,122.97847
617898,123.264534
617899,120.679756
617900,120.898186
617901,123.187904
617902,120.60835
617903,126.20149
617904,125.21059
617905,119.10121
617906,120.89797
617907,124.21329
617908,122.51842
617909,123.971535
617910,121.59702
617911,123.376434
617912,122.103516
617913,119.8474
617914,121.478355
617915,125.59659
617916,125.63963
617917,121.78087
617918,125.205925
617919,120.539986
617920,120.64305
617921,124.9718
617922,121.24259
617923,120.44973
617924,120.465324
617925,121.45033
617926,124.45611
617927,115.59937
617928,120.11476
617929,122.41659
617930,119.49995
617931,124.33094
617932,122.71856
617933,123.20132
617934,117.78187
617935,122.133965
617936,118.19099
617937,124.991005
617938,124.24134
617939,125.47279
617940,122.20316
617941,118.516846
617942,123.907234
617943,122.19095
617944,123.197845
617945,122.26532
617946,122.66065
617947,121.24811
617948,125.82503
617949,123.058975
617950,119.99566
617951,125.56296
617952,121.548294
617953,117.697754
617954,120.16836
617955,122.49298
617956,124.11295
617957,122.6809
617958,123.817825
617959,120.15319
617960,122.639885
617961,119.91501
617962,117.01608
617963,121.796875
617964,121.45103
617965,122.972984
617966,121.70061
617967,119.33276
617968,122.42819
617969,122.78824
617970,121.61301
617971,120.55713
617972,119.16134
617973,118.617966
617974,121.07434
617975,121.82633
617976,122.59058
617977,123.94471
617978,121.73664
617979,124.05893
617980,122.51648
617981,120.569244
617982,122.602806
617983,124.63364
617984,124.81907
617985,120.9979
617986,121.38356
617987,119.41284
617988,125.75174
617989,119.6336
617990,121.349724
617991,119.58428
617992,121.14042
617993,125.664375
617994,124.04487
617995,123.01933
617996,121.89964
617997,118.56366
617998,118.739174
617999,122.590355
618000,125.9981
618001,121.6961
618002,123.534256
618003,121.49506
618004,122.953
618005,121.71494
618006,122.05817
618007,121.5966
618008,121.49639
618009,117.96558
618010,122.8989
618011,119.34139
618012,120.364914
618013,120.97742
618014,120.42173
618015,120.55857
618016,120.7515
618017,121.912506
618018,125.23757
618019,122.87031
618020,121.94933
618021,120.37246
618022,119.81798
618023,126.057236
618024,118.80092
618025,119.95799
618026,124.64546
618027,125.168846
618028,124.55381
618029,121.480865
618030,120.13493
618031,121.26406
618032,121.37589
618033,123.04404
618034,119.95242
618035,121.81669
618036,119.148766
618037,124.63308
618038,121.67356
618039,120.51623
618040,118.80451
618041,121.74039
618042,119.14176
618043,119.02116
618044,122.39026
618045,125.173225
618046,119.882484
618047,122.34058
618048,124.54845
618049,121.57196
618050,122.120155
618051,123.079155
618052,120.05952
618053,123.21403
618054,123.60333
618055,117.73901
618056,120.877655
618057,125.971985
618058,125.09429
618059,125.00186
618060,123.80353
618061,119.57348
618062,120.216385
618063,121.80457
618064,122.511986
618065,122.95429
618066,123.58919
618067,122.2582
618068,120.341736
618069,120.799126
618070,124.64356
618071,122.798164
618072,125.17549
618073,127.32372
618074,122.60562
618075,120.57626
618076,124.56187
618077,121.135994
618078,118.72288
618079,125.379814
618080,120.11222
618081,123.201904
618082,120.41141
618083,123.75661
618084,122.177055
618085,120.89109
618086,124.517105
618087,121.69527
618088,124.68517
618089,121.98392
618090,118.37294
618091,119.21421
618092,120.41788
618093,122.60765
618094,124.44306
618095,124.72534
618096,122.38325
618097,122.31828
618098,123.31633
618099,126.24498
618100,120.82278
618101,121.53813
618102,121.79429
618103,122.01966
618104,128.32367
618105,120.55059
618106,125.18889
618107,120.572655
618108,124.36659
618109,122.49835
618110,121.51113
618111,120.914215
618112,120.70184
618113,120.73344
618114,121.670815
618115,122.1246
618116,122.44545
618117,124.95722
618118,118.60815
618119,124.335915
618120,127.03624
618121,119.11362
618122,125.075165
618123,122.55556
618124,119.40729
618125,120.32562
618126,123.083755
618127,122.589745
618128,120.43357
618129,125.33961
618130,118.77022
618131,121.30598
618132,124.21474
618133,123.47247
618134,124.176895
618135,119.70629
618136,122.12776
618137,118.85562
618138,125.43965
618139,119.1181
618140,118.95903
618141,125.69311
618142,120.2943
618143,123.40034
618144,120.63658
618145,117.23756
618146,119.66333
618147,117.35066
618148,119.99235
618149,123.067375
618150,128.39706
618151,121.53456
618152,123.562805
618153,120.88884
618154,124.86741
618155,122.43677
618156,123.683266
618157,119.44561
618158,122.99754
618159,124.01304
618160,122.89471
618161,117.52102
618162,121.20993
618163,123.11158
618164,123.061584
618165,120.360535
618166,122.16519
618167,119.94337
618168,122.50295
618169,119.97682
618170,122.89029
618171,121.02933
618172,120.86573
618173,124.71717
618174,122.17442
618175,121.03786
618176,116.63292
618177,120.1341
618178,122.79129
618179,120.79662
618180,119.41701
618181,121.2361
618182,120.8757
618183,118.78408
618184,122.99436
618185,122.78454
618186,120.79113
618187,123.16948
618188,121.69739
618189,123.89385
618190,126.15999
618191,120.693436
618192,119.60631
618193,120.90701
618194,118.32038
618195,123.702385
618196,125.20623
618197,125.36285
618198,123.087776
618199,121.61165
618200,119.21394
618201,125.61182
618202,122.43097
618203,124.64356
618204,121.063614
618205,126.51272
618206,122.68258
618207,122.078384
618208,120.04235
618209,128.11806
618210,123.72445
618211,120.042404
618212,123.328514
618213,121.92301
618214,119.67913
618215,121.9524
618216,129.54048
618217,124.713295
618218,124.421555
618219,122.30363
618220,122.5138
618221,126.059044
618222,118.45926
618223,124.793945
618224,123.745926
618225,122.810974
618226,120.997475
618227,121.612724
618228,118.17811
618229,123.47577
618230,123.85103
618231,120.793945
618232,125.19173
618233,117.506134
618234,124.071686
618235,121.64949
618236,119.66495
618237,121.56462
618238,122.32685
618239,118.052605
618240,122.27846
618241,120.770325
618242,126.33895
618243,122.83618
618244,125.6389
618245,124.19066
618246,122.418846
618247,120.49551
618248,121.36919
618249,121.49701
618250,125.894104
618251,121.01173
618252,123.364624
618253,119.92486
618254,120.23641
618255,125.04826
618256,119.04724
618257,123.5201
618258,122.06405
618259,122.5254
618260,123.73676
618261,121.756615
618262,125.21817
618263,117.49896
618264,124.999435
618265,123.89689
618266,124.65494
618267,121.45243
618268,126.64961
618269,119.257835
618270,121.18164
618271,121.48585
618272,122.43951
618273,121.2273
618274,123.30237
618275,123.39388
618276,119.26708
618277,120.58321
618278,123.19304
618279,119.47601
618280,124.34171
618281,123.366646
618282,122.44944
618283,121.81556
618284,122.67797
618285,121.35933
618286,120.0285
618287,118.77488
618288,122.1872
618289,119.32515
618290,122.31263
618291,125.23872
618292,124.55678
618293,122.28587
618294,119.0478
618295,122.235825
618296,119.72104
618297,123.19722
618298,122.40536
618299,120.73362
618300,117.68084
618301,123.30553
618302,124.33646
618303,123.62519
618304,123.287094
618305,124.6426
618306,123.25656
618307,121.96458
618308,120.77392
618309,120.32204
618310,119.18802
618311,122.882095
618312,122.77572
618313,123.403015
618314,117.98433
618315,122.10771
618316,122.03971
618317,119.36962
618318,118.66766
618319,124.43862
618320,122.209236
618321,124.911026
618322,123.264275
618323,121.82793
618324,120.2054
618325,121.19056
618326,125.91533
618327,123.28697
618328,123.64657
618329,121.64761
618330,125.38845
618331,119.22132
618332,122.023186
618333,124.955154
618334,122.32674
618335,126.53951
618336,121.42749
618337,123.59904
618338,122.638954
618339,121.3572
618340,125.38128
618341,123.362915
618342,118.25158
618343,119.4022
618344,117.791084
618345,123.02357
618346,125.40742
618347,121.68491
618348,123.284256
618349,121.25709
618350,121.46507
618351,122.3635
618352,121.957664
618353,122.31866
618354,124.77478
618355,119.88889
618356,121.59844
618357,123.31458
618358,121.14109
618359,123.63606
618360,124.22302
618361,123.00084
618362,124.01592
618363,122.479645
618364,120.95411
618365,126.85276
618366,123.26469
618367,124.03087
618368,119.818184
618369,122.92498
618370,121.813866
618371,123.64872
618372,119.316414
618373,121.3459
618374,125.8758
618375,121.852844
618376,120.240685
618377,120.94772
618378,121.5676
618379,123.74693
618380,119.28575
618381,121.96064
618382,123.06492
618383,120.55793
618384,123.0572
618385,119.58315
618386,124.76995
618387,122.2149
618388,123.477776
618389,122.19301
618390,120.41375
618391,123.12677
618392,122.154175
618393,120.64824
618394,123.48212
618395,119.91641
618396,117.62477
618397,124.56324
618398,119.17954
618399,122.05639
618400,122.40808
618401,124.65916
618402,121.96538
618403,123.59691
618404,123.60776
618405,124.03452
618406,120.19982
618407,121.60393
618408,122.36995
618409,126.05713
618410,119.865105
618411,121.40606
618412,121.20441
618413,122.90871
618414,120.71849
618415,124.61938
618416,120.78885
618417,120.083275
618418,123.12274
618419,121.83477
618420,118.97431
618421,121.34463
618422,120.47873
618423,122.959946
618424,121.585
618425,121.08175
618426,120.80361
618427,119.590805
618428,120.8402
618429,122.581924
618430,118.55829
618431,120.81406
618432,116.50778
618433,124.952446
618434,119.64191
618435,127.67473
618436,123.319214
618437,120.36259
618438,118.90552
618439,119.98209
618440,123.612404
618441,122.16102
618442,123.804184
618443,124.01563
618444,120.088806
618445,124.40858
618446,121.64353
618447,122.72045
618448,125.04365
618449,120.95638
618450,126.54132
618451,122.67504
618452,121.5969
618453,122.118645
618454,121.31942
618455,124.80437
618456,121.08034
618457,121.7534
618458,120.71656
618459,119.1597
618460,116.99791
618461,121.14674
618462,121.28411
618463,122.880295
618464,123.32978
618465,123.182144
618466,124.08768
618467,118.05364
618468,123.267555
618469,122.492905
618470,118.33688
618471,119.464554
618472,122.77432
618473,122.834
618474,122.056786
618475,127.01627
618476,121.95334
618477,122.58269
618478,122.40919
618479,121.470634
618480,126.38696
618481,121.32793
618482,122.82661
618483,118.468895
618484,120.95176
618485,118.25146
618486,118.47476
618487,119.53176
618488,120.64715
618489,118.77006
618490,120.19494
618491,121.10316
618492,123.24201
618493,124.58632
618494,121.1339
618495,122.28728
618496,120.83935
618497,121.75221
618498,126.23103
618499,123.44179
618500,118.72181
618501,122.23282
618502,120.65342
618503,120.38632
618504,121.22375
618505,121.99327
618506,123.1613
618507,117.360916
618508,123.014305
618509,123.304276
618510,123.72531
618511,125.01667
618512,121.63021
618513,125.943954
618514,123.01877
618515,124.314186
618516,124.3802
618517,123.62489
618518,123.82041
618519,123.326225
618520,121.77993
618521,124.781105
618522,122.702065
618523,119.34239
618524,122.813354
618525,122.128204
618526,121.81486
618527,120.84274
618528,121.54358
618529,122.70249
618530,121.48452
618531,125.85688
618532,122.29361
618533,121.589386
618534,119.3806
618535,119.73189
618536,121.49912
618537,125.252754
618538,118.57182
618539,123.24009
618540,120.8244
618541,123.070045
618542,119.01132
618543,121.40642
618544,125.34926
618545,121.441414
618546,125.10727
618547,123.61872
618548,120.138824
618549,126.054306
618550,122.04074
618551,122.619865
618552,124.463104
618553,122.44316
618554,121.57422
618555,126.2539
618556,120.74281
618557,120.42044
618558,122.0961
618559,121.531105
618560,122.15157
618561,119.071724
618562,125.81611
618563,122.20091
618564,121.96416
618565,123.04289
618566,119.853004
618567,126.59895
618568,122.812744
618569,123.66677
618570,119.2577
618571,121.143654
618572,123.39634
618573,118.806755
618574,121.30369
618575,123.80505
618576,119.2577
618577,122.588135
618578,119.53489
618579,123.23742
618580,126.362366
618581,122.780365
618582,118.63117
618583,117.81638
618584,120.86192
618585,123.4036
618586,122.08839
618587,122.60836
618588,124.30337
618589,121.08875
618590,120.68267
618591,119.96117
618592,121.37748
618593,122.6009
618594,120.205414
618595,120.05244
618596,124.407715
618597,127.1192
618598,124.33163
618599,125.43638
618600,126.426445
618601,121.29078
618602,123.21071
618603,124.374405
618604,123.5928
618605,121.42053
618606,123.1009
618607,120.26881
618608,119.716225
618609,121.0664
618610,124.12761
618611,122.388756
618612,119.35316
618613,120.89136
618614,125.685844
618615,126.06146
618616,122.23433
618617,122.2298
618618,117.96414
618619,119.20766
618620,125.257256
618621,121.68178
618622,122.421585
618623,123.29445
618624,126.624245
618625,124.05291
618626,121.27042
618627,121.55852
618628,123.03404
618629,122.52136
618630,126.78336
618631,121.99407
618632,121.04872
618633,119.86276
618634,119.16089
618635,126.0068
618636,120.699005
618637,124.02021
618638,122.46834
618639,122.37659
618640,121.61736
618641,123.26766
618642,120.232285
618643,124.160416
618644,121.90025
618645,121.53011
618646,124.15717
618647,121.68448
618648,127.352554
618649,120.007095
618650,118.95594
618651,123.100655
618652,123.034225
618653,123.0602
618654,123.04124
618655,119.67539
618656,118.86774
618657,121.511215
618658,120.85758
618659,118.4152
618660,124.89915
618661,122.5788
618662,122.01413
618663,126.737526
618664,120.819435
618665,124.10776
618666,120.12222
618667,122.76231
618668,116.40933
618669,123.77107
618670,119.970634
618671,119.634445
618672,122.032845
618673,119.63696
618674,126.50061
618675,119.41939
618676,123.697495
618677,122.07204
618678,119.87723
618679,121.03131
618680,122.742424
618681,120.582146
618682,121.13169
618683,121.684395
618684,122.313255
618685,123.51309
618686,118.94761
618687,120.65732
618688,122.598854
618689,123.50699
618690,121.43796
618691,122.2712
618692,124.4174
618693,120.90812
618694,119.59584
618695,117.39661
618696,118.22482
618697,123.89217
618698,125.197
618699,119.41914
618700,123.85674
618701,124.444496
618702,122.31364
618703,124.557724
618704,121.405365
618705,123.00031
618706,125.101036
618707,120.866875
618708,120.70771
618709,124.57835
618710,121.293884
618711,128.23376
618712,119.84116
618713,126.90333
618714,123.47746
618715,119.96361
618716,126.39111
618717,119.034164
618718,124.78543
618719,124.35106
618720,121.945305
618721,124.07223
618722,122.324234
618723,125.54281
618724,124.463196
618725,120.31784
618726,124.42335
618727,123.13696
618728,118.84774
618729,122.42435
618730,123.54607
618731,119.655785
618732,123.26864
618733,124.724815
618734,122.66475
618735,127.060135
618736,120.44505
618737,117.44416
618738,122.73132
618739,119.17835
618740,120.708305
618741,121.57929
618742,120.15483
618743,121.988525
618744,125.454865
618745,118.34901
618746,121.322914
618747,126.622536
618748,122.93283
618749,121.007484
618750,123.684135
618751,121.09623
618752,122.01214
618753,121.36341
618754,122.12906
618755,116.70033
618756,121.88123
618757,122.46011
618758,119.22507
618759,120.14253
618760,126.08744
618761,126.28985
618762,123.53362
618763,123.45964
618764,121.89305
618765,120.99228
618766,123.27013
618767,124.59995
618768,122.43305
618769,119.73467
618770,119.136345
618771,121.52105
618772,124.34256
618773,122.20537
618774,122.11709
618775,121.937
618776,121.11998
618777,123.26228
618778,118.22297
618779,126.520355
618780,118.812454
618781,120.64194
618782,121.43776
618783,120.710335
618784,117.2957
618785,125.437935
618786,121.72467
618787,119.04855
618788,123.52079
618789,121.363365
618790,121.14774
618791,122.950386
618792,124.83542
618793,120.1837
618794,120.80542
618795,122.26734
618796,121.7345
618797,120.68203
618798,122.13427
618799,122.6144
618800,117.674644
618801,119.64003
618802,123.48638
618803,120.889595
618804,120.97671
618805,123.99498
618806,121.02599
618807,122.247406
618808,119.29083
618809,121.90025
618810,123.60573
618811,120.83774
618812,119.74699
618813,125.66725
618814,120.14215
618815,121.253975
618816,119.87528
618817,120.23433
618818,120.91533
618819,120.03435
618820,119.80434
618821,125.00578
618822,125.87527
618823,124.34416
618824,121.5875
618825,127.144394
618826,119.467865
618827,121.50197
618828,122.5767
618829,124.74415
618830,122.78858
618831,121.74739
618832,122.67479
618833,122.462166
618834,121.30813
618835,125.64338
618836,122.59756
618837,123.254105
618838,119.41033
618839,121.95716
618840,123.016716
618841,121.67284
618842,121.22764
618843,121.07149
618844,120.56
618845,123.811066
618846,120.70803
618847,120.409454
618848,120.95969
618849,119.4705
618850,121.417595
618851,124.11291
618852,119.77319
618853,123.416595
618854,125.81613
618855,121.33292
618856,121.94677
618857,121.21843
618858,125.34986
618859,128.34938
618860,118.83174
618861,118.466286
618862,122.77232
618863,119.922905
618864,119.747086
618865,117.8892
618866,123.3572
618867,123.57942
618868,120.68498
618869,121.34575
618870,121.26495
618871,122.43469
618872,119.12262
618873,119.985954
618874,120.80311
618875,119.41474
618876,119.38412
618877,122.23893
618878,125.02469
618879,118.47088
618880,121.739296
618881,124.214355
618882,122.22753
618883,118.64019
618884,127.9687
618885,121.38171
618886,121.81327
618887,120.72445
618888,119.350586
618889,120.159195
618890,122.04568
618891,123.873604
618892,124.57928
618893,123.0427
618894,120.53752
618895,120.80185
618896,118.773674
618897,123.06937
618898,124.41386
618899,121.93647
618900,123.574066
618901,119.33953
618902,124.92923
618903,119.449165
618904,124.17925
618905,120.55507
618906,123.039665
618907,124.35048
618908,123.923225
618909,122.252174
618910,120.79946
618911,123.77173
618912,121.73621
618913,121.94147
618914,123.243744
618915,122.74787
618916,119.95777
618917,119.80931
618918,122.63383
618919,122.92413
618920,123.00907
618921,122.898506
618922,118.53658
618923,121.31429
618924,119.70484
618925,125.60553
618926,123.41688
618927,124.36576
618928,120.44996
618929,121.61771
618930,125.37213
618931,120.779205
618932,125.24748
618933,124.099045
618934,118.58901
618935,120.69928
618936,118.27421
618937,122.46747
618938,120.30831
618939,120.19383
618940,122.52539
618941,120.8348
618942,126.00309
618943,120.497665
618944,123.84909
618945,121.06451
618946,120.722015
618947,122.63921
618948,119.79493
618949,123.13632
618950,122.784615
618951,121.22804
618952,118.139435
618953,122.858986
618954,121.038445
618955,123.253006
618956,123.24722
618957,121.30836
618958,121.301056
618959,124.935265
618960,119.596565
618961,125.34992
618962,123.2928
618963,119.25239
618964,121.50222
618965,118.09946
618966,117.81994
618967,120.97786
618968,121.60147
618969,123.90001
618970,123.37779
618971,122.33994
618972,119.49292
618973,126.78104
618974,123.50594
618975,121.183395
618976,122.01648
618977,122.26748
618978,116.87929
618979,123.06765
618980,121.630035
618981,122.10175
618982,120.00496
618983,121.656944
618984,120.03407
618985,120.91294
618986,120.39719
618987,125.47637
618988,123.02829
618989,120.4809
618990,120.49477
618991,120.54469
618992,123.04524
618993,120.36005
618994,121.919525
618995,124.36959
618996,120.647255
618997,121.04586
618998,128.20952
618999,120.73686
619000,120.15715
619001,127.807205
619002,118.75261
619003,117.10839
619004,117.87861
619005,119.57528
619006,121.70184
619007,117.77471
619008,117.41326
619009,122.84141
619010,119.485664
619011,121.26766
619012,120.19216
619013,123.175934
619014,120.82568
619015,127.27251
619016,120.77836
619017,122.46777
619018,121.02534
619019,124.52058
619020,122.12123
619021,121.879425
619022,120.172005
619023,120.82769
619024,125.3718
619025,123.18745
619026,119.55146
619027,117.84212
619028,124.05205
619029,118.3346
619030,124.79116
619031,124.54068
619032,124.05949
619033,119.786705
619034,122.71585
619035,121.440315
619036,122.19604
619037,121.31916
619038,125.623955
619039,121.39614
619040,121.33633
619041,120.94119
619042,118.07658
619043,124.19892
619044,124.0361
619045,117.549034
619046,123.794395
619047,118.26155
619048,126.19275
619049,118.47103
619050,120.955154
619051,124.3791
619052,119.59428
619053,126.7154
619054,125.236824
619055,121.64683
619056,121.26984
619057,121.98181
619058,127.77565
619059,120.2956
619060,124.58354
619061,119.255905
619062,120.79819
619063,121.17131
619064,122.38113
619065,118.97541
619066,123.09004
619067,117.68217
619068,119.03615
619069,118.78103
619070,119.889534
619071,120.83194
619072,123.008156
619073,123.44102
619074,124.790825
619075,121.486725
619076,117.70647
619077,120.28295
619078,123.02156
619079,127.38732
619080,120.97034
619081,122.07407
619082,121.80853
619083,122.59609
619084,121.65548
619085,124.606575
619086,123.309074
619087,123.25208
619088,123.1535
619089,122.01893
619090,122.31793
619091,121.448265
619092,124.383125
619093,124.16744
619094,122.655106
619095,120.38518
619096,123.75993
619097,125.72787
619098,126.03241
619099,118.187744
619100,117.82974
619101,120.6399
619102,124.71247
619103,122.6553
619104,123.39483
619105,124.72887
619106,121.70242
619107,120.595795
619108,123.29063
619109,120.43222
619110,121.87108
619111,121.404564
619112,122.0107
619113,119.43988
619114,121.547516
619115,122.43684
619116,125.83987
619117,122.791466
619118,119.54858
619119,122.858826
619120,121.96748
619121,121.22516
619122,120.42475
619123,121.43846
619124,118.6364
619125,125.1368
619126,121.10836
619127,122.26831
619128,119.36685
619129,120.51512
619130,121.79677
619131,118.96811
619132,124.44015
619133,120.65038
619134,121.129486
619135,124.65241
619136,122.443436
619137,121.563576
619138,119.154175
619139,120.19386
619140,120.41275
619141,125.31028
619142,117.39394
619143,122.77169
619144,124.49571
619145,125.97463
619146,122.91137
619147,121.319954
619148,119.56157
619149,119.97684
619150,125.16213
619151,121.35511
619152,124.01617
619153,123.64373
619154,122.736946
619155,120.52692
619156,121.58952
619157,119.94052
619158,126.64436
619159,121.892815
619160,123.52508
619161,122.84263
619162,121.42302
619163,125.34638
619164,124.38026
619165,118.60538
619166,123.03622
619167,120.89087
619168,123.2147
619169,118.4954
619170,121.96985
619171,121.67852
619172,116.8693
619173,123.15125
619174,123.206764
619175,123.37663
619176,120.86291
619177,120.632645
619178,120.70028
619179,123.25532
619180,119.23722
619181,119.969666
619182,121.81848
619183,124.26409
619184,122.8585
619185,120.32631
619186,122.41624
619187,118.0817
619188,121.34405
619189,123.44274
619190,118.67974
619191,118.69259
619192,124.865074
619193,120.52928
619194,122.29723
619195,124.13056
619196,124.892586
619197,122.69076
619198,124.31133
619199,116.69703
619200,119.577
619201,122.13314
619202,123.35244
619203,120.25948
619204,119.029724
619205,118.12691
619206,119.57849
619207,122.361015
619208,120.015625
619209,120.12435
619210,118.64504
619211,117.95774
619212,123.44824
619213,121.50692
619214,120.32352
619215,121.84727
619216,125.44908
619217,122.68304
619218,123.0435
619219,119.5336
619220,122.207436
619221,125.08757
619222,119.062645
619223,121.586334
619224,119.221985
619225,121.16066
619226,123.95849
619227,123.32787
619228,120.91803
619229,120.04666
619230,119.6202
619231,119.63983
619232,122.50129
619233,123.59413
619234,124.28846
619235,121.653305
619236,119.149124
619237,121.63547
619238,121.72627
619239,116.548485
619240,119.954185
619241,123.14521
619242,118.734825
619243,120.42484
619244,125.69919
619245,124.312744
619246,118.20016
619247,124.93911
619248,120.82482
619249,119.75398
619250,124.248665
619251,118.20565
619252,120.44669
619253,120.465904
619254,121.8602
619255,120.421906
619256,124.787224
619257,122.08843
619258,123.31277
619259,123.817406
619260,123.26565
619261,124.33915
619262,122.30806
619263,121.675674
619264,121.86234
619265,123.202515
619266,122.379715
619267,124.58181
619268,127.40938
619269,124.73982
619270,117.7593
619271,122.01597
619272,123.70066
619273,122.369545
619274,117.606636
619275,119.66871
619276,120.02335
619277,120.00008
619278,119.31867
619279,123.02015
619280,121.76381
619281,120.3479
619282,119.29396
619283,123.07497
619284,122.99225
619285,119.76235
619286,122.90405
619287,121.58843
619288,124.11051
619289,119.38099
619290,121.55637
619291,123.38813
619292,117.127815
619293,121.584496
619294,125.54955
619295,125.54073
619296,123.295166
619297,120.68322
619298,121.576096
619299,117.76244
619300,124.78632
619301,120.45416
619302,121.005684
619303,121.77426
619304,124.4031
619305,124.7453
619306,120.613304
619307,120.76626
619308,120.10378
619309,119.45487
619310,121.43825
619311,122.22945
619312,121.82746
619313,123.9129
619314,124.22301
619315,122.20517
619316,116.59003
619317,122.50938
619318,120.18408
619319,119.08754
619320,121.26553
619321,121.70537
619322,121.17004
619323,123.27972
619324,125.776566
619325,122.89507
619326,121.63195
619327,122.84964
619328,120.11616
619329,121.23459
619330,116.56646
619331,123.92601
619332,125.01642
619333,123.049484
619334,123.67455
619335,122.65092
619336,121.134834
619337,122.64635
619338,123.22234
619339,124.67542
619340,123.628624
619341,120.6029
619342,122.06811
619343,122.17232
619344,119.921
619345,119.947464
619346,118.6021
619347,123.14875
619348,121.13508
619349,123.742966
619350,121.958984
619351,121.479546
619352,123.671745
619353,119.84547
619354,123.35971
619355,121.337494
619356,119.70621
619357,122.221855
619358,121.135635
619359,121.23544
619360,121.14248
619361,126.195076
619362,119.37452
619363,122.92117
619364,123.33248
619365,123.67921
619366,124.34426
619367,122.72502
619368,117.85805
619369,124.38935
619370,118.80792
619371,126.52312
619372,123.216225
619373,123.73279
619374,122.48537
619375,123.44162
619376,124.2456
619377,125.51596
619378,120.442894
619379,126.62218
619380,121.640816
619381,122.38455
619382,120.939766
619383,122.09716
619384,123.48149
619385,124.93632
619386,122.98613
619387,119.17213
619388,121.83078
619389,123.52993
619390,121.62856
619391,118.89604
619392,124.24949
619393,121.14344
619394,117.96526
619395,124.638
619396,120.98855
619397,120.922935
619398,128.84265
619399,119.926605
619400,120.74251
619401,120.57662
619402,121.84673
619403,121.309555
619404,118.696144
619405,120.25534
619406,125.16822
619407,123.80181
619408,121.347916
619409,125.400185
619410,123.084175
619411,124.14961
619412,120.95623
619413,126.71377
619414,121.03505
619415,121.77031
619416,126.81617
619417,121.351395
619418,120.4229
619419,121.76494
619420,123.22729
619421,125.4725
619422,124.774475
619423,123.747604
619424,123.21551
619425,119.76727
619426,122.03258
619427,125.20204
619428,122.50213
619429,121.83702
619430,125.539185
619431,122.13479
619432,121.4763
619433,120.78533
619434,126.19139
619435,121.375
619436,118.96421
619437,124.634895
619438,120.67549
619439,123.96493
619440,123.77523
619441,119.887245
619442,120.46629
619443,126.1942
619444,123.30079
619445,120.9822
619446,122.19738
619447,119.82747
619448,120.530396
619449,118.34148
619450,124.88182
619451,127.79594
619452,119.83884
619453,120.2403
619454,126.05304
619455,124.020744
619456,121.47972
619457,121.55807
619458,118.92876
619459,123.18417
619460,122.43894
619461,124.52266
619462,125.7249
619463,120.193504
619464,121.90881
619465,121.755394
619466,120.8186
619467,121.08578
619468,122.89193
619469,118.40601
619470,120.94468
619471,125.73912
619472,120.83984
619473,124.28656
619474,125.93928
619475,122.14969
619476,121.03559
619477,120.65777
619478,125.56877
619479,122.44648
619480,123.401184
619481,116.50415
619482,122.5512
619483,120.209816
619484,121.89344
619485,121.374756
619486,119.66012
619487,121.72964
619488,120.79061
619489,121.35161
619490,121.82988
619491,122.9045
619492,121.465164
619493,126.95413
619494,124.02633
619495,121.09643
619496,121.75509
619497,123.60553
619498,121.44835
619499,120.51229
619500,121.31362
619501,123.207634
619502,121.91652
619503,124.51229
